Open,High,Low,Close,Volume
79.066498,79.179497,78.605003,78.718498,52852000
79.25,79.602501,78.75,79.273003,58504000
79.494499,79.494499,78.762497,79.07,42312000
78.552498,80.093002,78.317001,80.093002,67238000
79.901497,80.412003,79.418999,80.153503,68600000
80.150002,80.706001,80.022499,80.5075,53968000
80.0355,81.0895,80.0075,80.643501,76930000
80.904999,81.300003,80.6465,81.244499,58148000
81.150002,81.75,81.067497,81.481003,63326000
81.851501,82.336502,81.754501,82.077003,66268000
82.445,83.283997,82.274498,83.263496,63754000
83.649498,84.949997,83.502998,84.817497,95644000
85.225502,85.724998,84.323502,84.787498,109464000
84.928001,84.995003,83.805496,84.464996,75314000
84.056,84.472,83.650497,84.199501,59102000
84.0755,84.711998,84.029503,84.456001,46710000
84.650002,84.975502,84.575996,84.9375,45184000
85.140503,85.6875,85.005997,85.242996,66550000
85.674004,86.239998,85.443497,86.193001,63488000
85.699997,86.043503,85.426003,85.7985,95552000
85.313004,86.336998,85.127998,86.189499,62154000
85.452003,86.805496,85.019501,86.738998,85802000
87.125,88.1465,87.068001,87.503998,86652000
88,88.154999,85.877998,86.511002,98822000
87.130997,87.150002,85.595001,85.783501,81502000
85.125504,85.25,82.315498,83.157501,150224000
83.6185,85.078499,83.167,84.554497,87732000
85.405502,85.597504,83,83.025497,97444000
83.626999,85.275002,83.058502,85.072502,90594000
85.849998,86.170502,84.716003,84.989998,90870000
84.135002,85.694504,83.903,85.689003,63714000
86.197998,86.25,84.624001,84.697998,43546000
85.268997,85.5345,84.107498,84.986504,59662000
84.800003,85.763496,84.583504,85.531502,53006000
86.202499,86.977997,85.811501,86.950996,60240000
86.926498,87.5,86.550003,87.153503,60058000
86.899498,87.848,86.699997,87.75,64196000
88.225502,89.900002,88.109001,89.831001,90654000
90.196503,90.764999,89.761497,90.651497,87664000
91.097504,92.097504,90.722504,91.124496,109324000
90.578003,92.584503,89.869003,92.196503,113658000
92.400002,92.944,91.563499,92.146004,97238000
91.473,92.050003,90.563499,90.648499,93538000
91.250504,91.741997,90.502998,90.684998,77688000
90.610497,90.949997,88.499496,90.099998,77770000
91.4505,92,90.469002,91.461998,85574000
91.464996,93.192001,91.132004,93.180496,74764000
91.949997,92.234001,90.224998,90.400002,198488000
93.802498,94.002502,90.3265,90.863503,193620000
91.366501,91.474998,88.301003,88.960999,131246000
89.324501,90.091499,86.966003,88.872002,114774000
89.199997,89.921997,88.801003,89.858498,83062000
89.438499,91.828003,89.300003,91.716499,87094000
91.887001,92.050003,91.074997,91.164497,69210000
91.290497,92.388496,90.945999,92.387497,67836000
92.726501,93.486,92.313499,93.124001,67550000
93.050003,94.5755,92.724998,94.325996,79260000
94.099998,95.7285,93.874001,94.926003,97208000
94.425499,94.974998,93.9105,94.315002,72798000
94.925003,96.25,94.683502,94.809998,110630000
95.969498,96.050499,95,95.982498,79722000
95.477501,95.810501,93.489502,94.130997,154014000
95.196999,95.25,94.177498,94.325996,79142000
94.290001,94.400002,92.777496,94.111,82086000
94.528503,94.587502,93.303001,93.835503,57240000
94,94.887497,93.720497,94.170998,62112000
93.832001,95.290001,93.832001,95.245003,61610000
95.358498,95.974998,95.038002,95.144997,71260000
95.525497,95.800499,95.126999,95.269501,56018000
95.75,96.385002,95.463997,96.384003,71380000
96.886497,97.088997,96.441002,96.640999,62014000
97.672501,99.934502,97.446999,99.904999,130636000
99.871002,101.278503,99.345001,100.119003,145546000
100.349998,101.119003,100.237,100.635498,84088000
101.324997,102.525002,100.650002,101.975502,114422000
101.905502,102.018997,99.494499,99.740997,164412000
100.3255,100.375,96.760498,97.915497,149774000
96.935501,98.760002,96.8675,97.6035,97852000
98.550003,98.652,96.575996,96.9505,90896000
96.413498,99.444,95.849998,99.357498,100672000
99.699997,100,98.122002,99.5,88280000
100,100.438004,99.101501,99.4935,72430000
99.6465,99.682503,97.960999,98.509499,72840000
97.736504,97.841003,94.370499,95.401497,141004000
95.932503,97.910004,95.772003,97.052498,85374000
97.025002,97.041496,95.245003,96.320999,81136000
96.929001,97.75,96.612503,97.214996,63098000
97.710999,97.865501,95.525002,95.750504,137118000
95.189499,96.844002,93.25,96.718002,84274000
97.144997,98.795502,96.942497,98.727501,90768000
98.425003,99.762497,98.075996,98.7425,86270000
99.662003,100.807999,99.429001,100.649002,86588000
100.220497,101.325996,99.822998,100.150002,81702000
101.099503,101.6595,100.18,100.218002,69210000
99.999496,100.669502,98.288498,98.565498,108014000
99.084999,99.485001,97.490501,97.638,105062000
97.449997,97.800003,94.828499,95.471001,145140000
95.899498,96.454002,93.141502,94.482498,136446000
93.699997,95.099998,91.532997,93.221001,147864000
92.999496,94.834,92.615997,93.515999,95458000
92.894501,92.928001,87.720497,87.762497,219778000
86.199997,87.769997,84.254997,85.968002,278718000
90.400002,90.447502,87.126503,89.430496,188892000
89.75,89.752502,86.711502,88.047501,128744000
89.175003,91.194,88.077499,90.998001,117198000
92.139503,92.25,90.349998,91.586502,105904000
91.074501,91.5075,88.393501,88.536003,117480000
89.258003,90.455002,87.650002,88.2015,118144000
89.199997,90.474998,87.800003,89.464996,90000000
87.112,88.817001,85.699997,88.434998,134478000
88.684998,88.885498,82.828003,83.209999,138568000
85.167,89.740501,84.600502,89.108498,205714000
82.4795,84.922997,80.150002,82.140503,299276000
83,83.287003,74.75,76.944,277322000
74.307999,77.0495,73.818001,76.521004,249202000
